"date","amount","sum","action","price","status","income","balance","source"
"2021-02-17 14:00:00",200,54514.0,"sell",272.57,"close",0,55030.637999999984,"strategy"
"2021-02-17 19:00:00",200,-54079.99999999999,"buy",270.4,"close",434.0000000000032,950.6379999999917,"strategy"
"2021-02-17 20:00:00",200,-54094.00000000001,"buy",270.47,"close",0,-53143.362000000016,"strategy"
"2021-02-18 07:00:00",200,53931.718,"sell",269.65859,"close",-162.2820000000047,788.3559999999852,"stop_loss"
"2021-02-18 08:00:00",200,53832.00000000001,"sell",269.16,"close",0,54620.35599999999,"strategy"
"2021-02-18 08:00:00",200,-53993.49600000001,"buy",269.96748,"close",-161.49599999999964,626.859999999986,"stop_loss"
"2021-02-18 09:00:00",200,-54479.99999999999,"buy",272.4,"close",0,-53853.14000000001,"strategy"
"2021-02-18 09:00:00",200,54316.55999999999,"sell",271.58279999999996,"close",-163.44000000000278,463.4199999999837,"stop_loss"
"2021-02-18 10:00:00",200,-54152.0,"buy",270.76,"close",0,-53688.580000000016,"strategy"
"2021-02-18 10:00:00",200,53989.544,"sell",269.94772,"close",-162.4559999999974,300.9639999999854,"stop_loss"
"2021-02-18 11:00:00",200,54022.0,"sell",270.11,"close",0,54322.963999999985,"strategy"
"2021-02-18 12:00:00",200,-54072.0,"buy",270.36,"close",-50.0,250.9639999999854,"strategy"
"2021-02-18 13:00:00",200,-54036.0,"buy",270.18,"close",0,-53785.036000000015,"strategy"
"2021-02-18 13:00:00",200,53873.892,"sell",269.36946,"close",-162.10800000000063,88.85599999998522,"stop_loss"
"2021-02-18 14:00:00",200,53708.00000000001,"sell",268.54,"close",0,53796.85599999999,"strategy"
"2021-02-18 17:00:00",200,-53454.0,"buy",267.27,"close",254.00000000000773,342.8559999999925,"strategy"
"2021-02-18 18:00:00",200,-53460.0,"buy",267.3,"close",0,-53117.14400000001,"strategy"
"2021-02-19 07:00:00",200,53299.62,"sell",266.4981,"close",-160.37999999999784,182.4759999999951,"stop_loss"
"2021-02-19 08:00:00",200,52982.00000000001,"sell",264.91,"close",0,53164.476,"strategy"
"2021-02-19 08:00:00",200,-53140.94600000001,"buy",265.70473000000004,"close",-158.9460000000031,23.52999999999156,"stop_loss"
"2021-02-19 09:00:00",200,-53202.0,"buy",266.01,"close",0,-53178.47000000001,"strategy"
"2021-02-19 14:00:00",200,54266.04,"sell",271.3302,"close",1064.04,1087.5699999999924,"take_profit"
"2021-02-19 15:00:00",200,-54338.0,"buy",271.69,"close",0,-53250.43000000001,"strategy"
"2021-02-19 17:00:00",200,54174.986000000004,"sell",270.87493,"close",-163.0139999999983,924.5559999999969,"stop_loss"
"2021-02-19 18:00:00",200,54072.0,"sell",270.36,"close",0,54996.556,"strategy"
"2021-02-19 20:00:00",200,-54234.216,"buy",271.17108,"close",-162.2160000000008,762.3399999999965,"stop_loss"
"2021-02-20 07:00:00",200,54200.0,"sell",271.0,"close",0,54962.34,"strategy"
"2021-02-20 14:00:00",200,-54054.0,"buy",270.27,"close",146.00000000000364,908.3399999999965,"strategy"
"2021-02-20 15:00:00",200,-54117.99999999999,"buy",270.59,"close",0,-53209.659999999996,"strategy"
"2021-02-20 17:00:00",200,54024.0,"sell",270.12,"close",-93.99999999999409,814.3400000000038,"strategy"
"2021-02-20 18:00:00",200,-54088.0,"buy",270.44,"close",0,-53273.659999999996,"strategy"
"2021-02-20 19:00:00",200,54082.00000000001,"sell",270.41,"close",-5.999999999994543,808.3400000000111,"strategy"
"2021-02-20 20:00:00",200,54084.0,"sell",270.42,"close",0,54892.34000000001,"strategy"
"2021-02-22 10:00:00",200,-54076.0,"buy",270.38,"close",8.000000000004093,816.3400000000111,"strategy"
"2021-02-22 11:00:00",200,-54176.0,"buy",270.88,"close",0,-53359.65999999999,"strategy"
"2021-02-22 11:00:00",200,54013.472,"sell",270.06736,"close",-162.52799999999752,653.8120000000126,"stop_loss"
"2021-02-22 12:00:00",200,-54086.0,"buy",270.43,"close",0,-53432.18799999999,"strategy"
"2021-02-22 13:00:00",200,54044.00000000001,"sell",270.22,"close",-41.99999999999591,611.8120000000199,"strategy"
"2021-02-22 14:00:00",200,-54167.99999999999,"buy",270.84,"close",0,-53556.18799999997,"strategy"
"2021-02-22 20:00:00",200,54720.00000000001,"sell",273.6,"close",552.0000000000095,1163.8120000000345,"strategy"
"2021-02-24 07:00:00",200,54424.0,"sell",272.12,"close",0,55587.812000000034,"strategy"
"2021-02-24 17:00:00",200,-54272.0,"buy",271.36,"close",151.99999999999818,1315.8120000000345,"strategy"
"2021-02-24 18:00:00",200,-54314.0,"buy",271.57,"close",0,-52998.187999999966,"strategy"
"2021-02-25 12:00:00",200,54602.0,"sell",273.01,"close",287.99999999999955,1603.8120000000345,"strategy"
"2021-02-25 13:00:00",200,54514.0,"sell",272.57,"close",0,56117.812000000034,"strategy"
"2021-02-25 14:00:00",200,-54677.541999999994,"buy",273.38770999999997,"close",-163.54199999999537,1440.2700000000405,"stop_loss"
"2021-02-25 15:00:00",200,-55198.0,"buy",275.99,"close",0,-53757.72999999996,"strategy"
"2021-02-25 15:00:00",200,55032.406,"sell",275.16203,"close",-165.5939999999987,1274.6760000000431,"stop_loss"
"2021-02-25 16:00:00",200,-55000.0,"buy",275.0,"close",0,-53725.32399999996,"strategy"
"2021-02-25 16:00:00",200,54835.0,"sell",274.175,"close",-164.99999999999773,1109.6760000000431,"stop_loss"
"2021-02-25 17:00:00",200,54624.0,"sell",273.12,"close",0,55733.67600000004,"strategy"
"2021-02-26 07:00:00",200,-53531.520000000004,"buy",267.6576,"close",1092.4800000000005,2202.156000000039,"take_profit"
"2021-02-26 08:00:00",200,53810.0,"sell",269.05,"close",0,56012.15600000004,"strategy"
"2021-02-26 08:00:00",200,-53971.43,"buy",269.85715,"close",-161.42999999999574,2040.7260000000388,"stop_loss"
"2021-02-26 09:00:00",200,-54212.0,"buy",271.06,"close",0,-52171.27399999996,"strategy"
"2021-02-26 09:00:00",200,54049.364,"sell",270.24682,"close",-162.6359999999977,1878.0900000000402,"stop_loss"
"2021-02-26 10:00:00",200,-54120.00000000001,"buy",270.6,"close",0,-52241.90999999997,"strategy"
"2021-02-26 10:00:00",200,53957.64000000001,"sell",269.7882,"close",-162.36000000000104,1715.7300000000396,"stop_loss"
"2021-02-26 11:00:00",200,53966.0,"sell",269.83,"close",0,55681.73000000004,"strategy"
"2021-02-26 12:00:00",200,-54127.897999999994,"buy",270.63948999999997,"close",-161.8979999999965,1553.8320000000458,"stop_loss"
"2021-02-26 13:00:00",200,-53926.0,"buy",269.63,"close",0,-52372.167999999954,"strategy"
"2021-02-26 17:00:00",200,53888.0,"sell",269.44,"close",-37.999999999999545,1515.8320000000458,"strategy"
"2021-02-26 18:00:00",200,-53922.0,"buy",269.61,"close",0,-52406.167999999954,"strategy"
"2021-01-03 12:00:00",200,54350.0,"sell",271.75,"close",427.99999999999727,1943.8320000000458,"strategy"
"2021-01-03 13:00:00",200,-54496.0,"buy",272.48,"close",0,-52552.167999999954,"strategy"
"2021-01-03 13:00:00",200,54332.51200000001,"sell",271.66256000000004,"close",-163.48799999999528,1780.3440000000555,"stop_loss"
"2021-01-03 14:00:00",200,54360.0,"sell",271.8,"close",0,56140.344000000056,"strategy"
"2021-01-03 14:00:00",200,-54523.08,"buy",272.6154,"close",-163.0800000000022,1617.2640000000538,"stop_loss"
"2021-01-03 15:00:00",200,-54770.00000000001,"buy",273.85,"close",0,-53152.73599999995,"strategy"
"2021-01-03 17:00:00",200,54772.0,"sell",273.86,"close",1.999999999998181,1619.2640000000465,"strategy"
"2021-01-03 18:00:00",200,54674.0,"sell",273.37,"close",0,56293.26400000005,"strategy"
"2021-02-03 08:00:00",200,-54838.022,"buy",274.19011,"close",-164.02199999999993,1455.2420000000493,"stop_loss"
"2021-02-03 09:00:00",200,54688.0,"sell",273.44,"close",0,56143.24200000005,"strategy"
"2021-02-03 09:00:00",200,-54852.064,"buy",274.26032,"close",-164.0639999999962,1291.1780000000508,"stop_loss"
"2021-02-03 10:00:00",200,-54904.0,"buy",274.52,"close",0,-53612.82199999995,"strategy"
"2021-02-03 17:00:00",200,55760.0,"sell",278.8,"close",856.0000000000059,2147.178000000051,"strategy"
"2021-02-03 18:00:00",200,55854.0,"sell",279.27,"close",0,58001.17800000005,"strategy"
"2021-03-03 07:00:00",200,-56021.56199999999,"buy",280.10781,"close",-167.56199999999808,1979.61600000006,"stop_loss"
"2021-03-03 08:00:00",200,-56202.0,"buy",281.01,"close",0,-54222.38399999994,"strategy"
"2021-03-03 13:00:00",200,56660.0,"sell",283.3,"close",458.0000000000041,2437.61600000006,"strategy"
"2021-03-03 14:00:00",200,56048.0,"sell",280.24,"close",0,58485.61600000006,"strategy"
"2021-04-03 10:00:00",200,-55300.0,"buy",276.5,"close",748.0000000000018,3185.61600000006,"strategy"
"2021-04-03 11:00:00",200,-55336.0,"buy",276.68,"close",0,-52150.38399999994,"strategy"
"2021-04-03 11:00:00",200,55169.992,"sell",275.84996,"close",-166.00799999999936,3019.6080000000584,"stop_loss"
"2021-04-03 12:00:00",200,-55384.0,"buy",276.92,"close",0,-52364.39199999994,"strategy"
"2021-04-03 19:00:00",200,55422.0,"sell",277.11,"close",37.999999999999545,3057.6080000000584,"strategy"
"2021-04-03 20:00:00",200,55108.00000000001,"sell",275.54,"close",0,58165.608000000066,"strategy"
"2021-05-03 07:00:00",200,-55273.324,"buy",276.36662,"close",-165.32399999999825,2892.284000000065,"stop_loss"
"2021-05-03 08:00:00",200,-55640.0,"buy",278.2,"close",0,-52747.715999999935,"strategy"
"2021-05-03 08:00:00",200,55473.079999999994,"sell",277.36539999999997,"close",-166.92000000000462,2725.3640000000596,"stop_loss"
"2021-05-03 09:00:00",200,55140.0,"sell",275.7,"close",0,57865.36400000006,"strategy"
"2021-05-03 10:00:00",200,-55305.41999999999,"buy",276.52709999999996,"close",-165.41999999999462,2559.9440000000686,"stop_loss"
"2021-05-03 11:00:00",200,-55217.99999999999,"buy",276.09,"close",0,-52658.055999999924,"strategy"
"2021-05-03 11:00:00",200,55052.346,"sell",275.26173,"close",-165.653999999995,2394.2900000000736,"stop_loss"
"2021-05-03 12:00:00",200,54852.0,"sell",274.26,"close",0,57246.29000000007,"strategy"
"2021-05-03 13:00:00",200,-55016.556000000004,"buy",275.08278,"close",-164.5560000000046,2229.7340000000695,"stop_loss"
"2021-05-03 14:00:00",200,-54917.99999999999,"buy",274.59,"close",0,-52688.26599999992,"strategy"
"2021-09-03 07:00:00",200,56016.36,"sell",280.0818,"close",1098.3600000000024,3328.0940000000774,"take_profit"
"2021-09-03 08:00:00",200,-56179.99999999999,"buy",280.9,"close",0,-52851.905999999915,"strategy"
"2021-09-03 13:00:00",200,56829.99999999999,"sell",284.15,"close",650.0,3978.0940000000774,"strategy"
"2021-09-03 14:00:00",200,56982.00000000001,"sell",284.91,"close",0,60960.094000000085,"strategy"
"2021-09-03 14:00:00",200,-57152.94600000001,"buy",285.76473000000004,"close",-170.94600000000355,3807.148000000074,"stop_loss"
"2021-09-03 15:00:00",200,57132.00000000001,"sell",285.66,"close",0,60939.14800000008,"strategy"
"2021-10-03 08:00:00",200,-57303.39600000001,"buy",286.51698000000005,"close",-171.39600000000428,3635.752000000073,"stop_loss"
"2021-10-03 09:00:00",200,-57424.0,"buy",287.12,"close",0,-53788.24799999993,"strategy"
"2021-10-03 09:00:00",200,57251.728,"sell",286.25864,"close",-172.27199999999812,3463.480000000076,"stop_loss"
"2021-10-03 10:00:00",200,57305.99999999999,"sell",286.53,"close",0,60769.48000000007,"strategy"
"2021-10-03 19:00:00",200,-56516.0,"buy",282.58,"close",789.9999999999977,4253.480000000069,"strategy"
"2021-10-03 20:00:00",200,-56598.0,"buy",282.99,"close",0,-52344.51999999993,"strategy"
"2021-11-03 19:00:00",200,57176.0,"sell",285.88,"close",577.9999999999973,4831.480000000069,"strategy"
"2021-11-03 20:00:00",200,57120.00000000001,"sell",285.6,"close",0,61951.480000000076,"strategy"
"2021-12-03 08:00:00",200,-57291.36000000001,"buy",286.45680000000004,"close",-171.36000000000422,4660.120000000068,"stop_loss"
"2021-12-03 09:00:00",200,-57252.0,"buy",286.26,"close",0,-52591.87999999993,"strategy"
"2021-12-03 10:00:00",200,57179.99999999999,"sell",285.9,"close",-72.00000000000273,4588.120000000061,"strategy"
"2021-12-03 11:00:00",200,56982.00000000001,"sell",284.91,"close",0,61570.12000000007,"strategy"
"2021-12-03 16:00:00",200,-57024.0,"buy",285.12,"close",-41.99999999999591,4546.120000000068,"strategy"
"2021-12-03 17:00:00",200,-57090.0,"buy",285.45,"close",0,-52543.87999999993,"strategy"
"2021-12-03 17:00:00",200,56918.729999999996,"sell",284.59364999999997,"close",-171.27000000000407,4374.850000000064,"stop_loss"
"2021-12-03 18:00:00",200,56954.0,"sell",284.77,"close",0,61328.850000000064,"strategy"
"2021-12-03 20:00:00",200,-57016.0,"buy",285.08,"close",-62.000000000000455,4312.850000000064,"strategy"
"2021-03-15 07:00:00",200,-57214.0,"buy",286.07,"close",0,-52901.149999999936,"strategy"
"2021-03-15 08:00:00",200,58358.28,"sell",291.7914,"close",1144.2800000000034,5457.130000000063,"take_profit"
"2021-03-15 09:00:00",200,-58316.0,"buy",291.58,"close",0,-52858.86999999994,"strategy"
"2021-03-15 09:00:00",200,58141.052,"sell",290.70526,"close",-174.94799999999486,5282.182000000066,"stop_loss"
"2021-03-15 10:00:00",200,-58000.0,"buy",290.0,"close",0,-52717.817999999934,"strategy"
"2021-03-15 13:00:00",200,58246.0,"sell",291.23,"close",246.00000000000364,5528.182000000066,"strategy"
"2021-03-15 14:00:00",200,58334.0,"sell",291.67,"close",0,63862.182000000066,"strategy"
"2021-03-15 14:00:00",200,-58509.002,"buy",292.54501,"close",-175.00199999999495,5353.180000000066,"stop_loss"
"2021-03-15 15:00:00",200,58428.0,"sell",292.14,"close",0,63781.180000000066,"strategy"
"2021-03-16 07:00:00",200,-58603.284,"buy",293.01642,"close",-175.2839999999992,5177.896000000066,"stop_loss"
"2021-03-16 08:00:00",200,58346.0,"sell",291.73,"close",0,63523.896000000066,"strategy"
"2021-03-16 08:00:00",200,-58521.038,"buy",292.60519,"close",-175.037999999995,5002.858000000066,"stop_loss"
"2021-03-16 09:00:00",200,58046.0,"sell",290.23,"close",0,63048.858000000066,"strategy"
"2021-03-16 10:00:00",200,-58220.138000000006,"buy",291.10069000000004,"close",-174.13800000000492,4828.720000000059,"stop_loss"
"2021-03-16 11:00:00",200,58060.0,"sell",290.3,"close",0,62888.72000000006,"strategy"
"2021-03-16 13:00:00",200,-58234.18,"buy",291.1709,"close",-174.1800000000012,4654.540000000059,"stop_loss"
"2021-03-16 14:00:00",200,58016.0,"sell",290.08,"close",0,62670.54000000006,"strategy"
"2021-03-16 14:00:00",200,-58190.048,"buy",290.95024,"close",-174.04800000000478,4480.492000000057,"stop_loss"
"2021-03-16 15:00:00",200,-58317.99999999999,"buy",291.59,"close",0,-53837.507999999936,"strategy"
"2021-03-16 19:00:00",200,58390.0,"sell",291.95,"close",72.00000000000273,4552.492000000064,"strategy"
"2021-03-16 20:00:00",200,58444.00000000001,"sell",292.22,"close",0,62996.49200000007,"strategy"
"2021-03-17 07:00:00",200,-58476.0,"buy",292.38,"close",-31.999999999993634,4520.492000000071,"strategy"
"2021-03-17 08:00:00",200,57988.0,"sell",289.94,"close",0,62508.49200000007,"strategy"
"2021-03-17 08:00:00",200,-58161.964,"buy",290.80982,"close",-173.96400000000085,4346.528000000071,"stop_loss"
"2021-03-17 09:00:00",200,58074.0,"sell",290.37,"close",0,62420.52800000007,"strategy"
"2021-03-17 11:00:00",200,-56912.520000000004,"buy",284.56260000000003,"close",1161.4799999999946,5508.008000000067,"take_profit"
"2021-03-17 12:00:00",200,56874.0,"sell",284.37,"close",0,62382.00800000007,"strategy"
"2021-03-17 16:00:00",200,-56300.0,"buy",281.5,"close",574.0000000000009,6082.008000000067,"strategy"
"2021-03-17 17:00:00",200,-56398.0,"buy",281.99,"close",0,-50315.99199999993,"strategy"
"2021-03-18 13:00:00",200,56228.806,"sell",281.14403,"close",-169.1940000000045,5912.814000000064,"stop_loss"
"2021-03-18 14:00:00",200,56294.00000000001,"sell",281.47,"close",0,62206.81400000007,"strategy"
"2021-03-18 15:00:00",200,-56436.0,"buy",282.18,"close",-141.9999999999959,5770.814000000071,"strategy"
"2021-03-18 16:00:00",200,-56700.0,"buy",283.5,"close",0,-50929.18599999993,"strategy"
"2021-03-18 16:00:00",200,56529.899999999994,"sell",282.6495,"close",-170.10000000000218,5600.714000000065,"stop_loss"
"2021-03-18 17:00:00",200,56360.0,"sell",281.8,"close",0,61960.714000000065,"strategy"
"2021-03-18 17:00:00",200,-56529.08,"buy",282.6454,"close",-169.07999999999674,5431.634000000064,"stop_loss"
"2021-03-18 18:00:00",200,-56541.99999999999,"buy",282.71,"close",0,-51110.36599999993,"strategy"
"2021-03-18 18:00:00",200,56372.37399999999,"sell",281.86186999999995,"close",-169.6260000000052,5262.00800000006,"stop_loss"
"2021-03-18 19:00:00",200,56138.0,"sell",280.69,"close",0,61400.00800000006,"strategy"
"2021-03-19 07:00:00",200,-56306.414,"buy",281.53207,"close",-168.41399999999567,5093.594000000063,"stop_loss"
"2021-03-19 08:00:00",200,-56202.0,"buy",281.01,"close",0,-51108.40599999994,"strategy"
"2021-03-19 14:00:00",200,56700.0,"sell",283.5,"close",498.0000000000018,5591.594000000063,"strategy"
"2021-03-19 15:00:00",200,-56955.99999999999,"buy",284.78,"close",0,-51364.40599999993,"strategy"
"2021-03-19 15:00:00",200,56785.132,"sell",283.92566,"close",-170.86799999999585,5420.726000000068,"stop_loss"
"2021-03-19 16:00:00",200,56896.0,"sell",284.48,"close",0,62316.72600000007,"strategy"
"2021-03-19 18:00:00",200,-57066.688,"buy",285.33344,"close",-170.68799999999555,5250.038000000066,"stop_loss"
"2021-03-19 19:00:00",200,57000.0,"sell",285.0,"close",0,62250.038000000066,"strategy"
"2021-03-22 07:00:00",200,-57171.0,"buy",285.855,"close",-171.00000000000364,5079.038000000066,"stop_loss"
"2021-03-22 08:00:00",200,56866.0,"sell",284.33,"close",0,61945.038000000066,"strategy"
"2021-03-22 08:00:00",200,-57036.59799999999,"buy",285.18298999999996,"close",-170.5979999999954,4908.440000000075,"stop_loss"
"2021-03-22 09:00:00",200,-57290.0,"buy",286.45,"close",0,-52381.559999999925,"strategy"
"2021-03-22 14:00:00",200,57900.0,"sell",289.5,"close",610.0000000000023,5518.440000000075,"strategy"
"2021-03-22 15:00:00",200,-58174.0,"buy",290.87,"close",0,-52655.559999999925,"strategy"
"2021-03-22 15:00:00",200,57999.478,"sell",289.99739,"close",-174.52200000000175,5343.918000000078,"stop_loss"
"2021-03-22 16:00:00",200,57905.99999999999,"sell",289.53,"close",0,63249.91800000007,"strategy"
"2021-03-23 09:00:00",200,-56747.88,"buy",283.7394,"close",1158.1199999999967,6502.038000000073,"take_profit"
"2021-03-23 10:00:00",200,56850.0,"sell",284.25,"close",0,63352.03800000007,"strategy"
"2021-03-23 13:00:00",200,-56817.99999999999,"buy",284.09,"close",32.000000000005,6534.0380000000805,"strategy"
"2021-03-23 14:00:00",200,-56690.0,"buy",283.45,"close",0,-50155.96199999992,"strategy"
"2021-03-23 16:00:00",200,56519.93,"sell",282.59965,"close",-170.06999999999834,6363.968000000081,"stop_loss"
"2021-03-23 17:00:00",200,-56646.0,"buy",283.23,"close",0,-50282.03199999992,"strategy"
"2021-03-23 19:00:00",200,56476.062000000005,"sell",282.38031,"close",-169.93800000000192,6194.030000000086,"stop_loss"
"2021-03-23 20:00:00",200,-56526.0,"buy",282.63,"close",0,-50331.969999999914,"strategy"
"2021-03-24 18:00:00",200,57370.00000000001,"sell",286.85,"close",844.0000000000055,7038.030000000093,"strategy"
"2021-03-24 19:00:00",200,57279.99999999999,"sell",286.4,"close",0,64318.030000000086,"strategy"
"2021-03-25 10:00:00",200,-57236.0,"buy",286.18,"close",43.99999999999409,7082.030000000086,"strategy"
"2021-03-25 11:00:00",200,-57222.0,"buy",286.11,"close",0,-50139.969999999914,"strategy"
"2021-03-25 11:00:00",200,57050.333999999995,"sell",285.25167,"close",-171.66600000000471,6910.364000000081,"stop_loss"
"2021-03-25 12:00:00",200,56970.00000000001,"sell",284.85,"close",0,63880.36400000009,"strategy"
"2021-03-25 12:00:00",200,-57140.91000000001,"buy",285.70455000000004,"close",-170.9100000000035,6739.454000000078,"stop_loss"
"2021-03-25 13:00:00",200,-57220.00000000001,"buy",286.1,"close",0,-50480.54599999993,"strategy"
"2021-03-25 15:00:00",200,57104.0,"sell",285.52,"close",-116.00000000000819,6623.454000000071,"strategy"
"2021-03-25 16:00:00",200,57096.0,"sell",285.48,"close",0,63719.45400000007,"strategy"
"2021-03-25 16:00:00",200,-57267.28800000001,"buy",286.33644000000004,"close",-171.2880000000041,6452.166000000063,"stop_loss"
"2021-03-25 17:00:00",200,-57278.0,"buy",286.39,"open",0,-50825.83399999994,"strategy"
